Restaurant,ID,Rating,Reviews,Price,City,State,ZipCode,Category
Blowfish Sushi,7E4oGj36ctPi58hm9-PYHw,3.5,1387,3,San Francisco,CA,94110,Sushi Bars
BLT Prime,bgKyR2yDILuDq9f7uKZYnw,4,761,4,New York,NY,10010,Steakhouses
Blu Cafe,uz157PmNVyv5K1K1GtwdWA,4,44,1,New York,NY,10069,Cafes
Blu Toro Cantina & Grill,Ycb8OEM7RjHshbOmSXjsFw,3.5,76,2,West Des Moines,IA,50266,Tacos
Blue & Fly Asian Kitchen,ZNMo6NFH_li9aM9f1ZAl2Q,4,114,2,Omaha,NE,68114,Chinese
Blue Barn Gourmet,9Tg6-QXCbL6LribaO5S4Lw,4,825,2,San Francisco,CA,94123,Sandwiches
Blue Bottle Coffee,EFefgQdk_19WxQXvVtwEog,4.5,1651,2,San Francisco,CA,94102,Coffee & Tea
Blue Bottle Coffee,lNbKeOfCMTNkoihZHqrbrg,4,2153,2,San Francisco,CA,94103,Coffee & Tea
Blue Bottle Coffee,EFefgQdk_19WxQXvVtwEog,4.5,1651,2,San Francisco,CA,94102,Coffee & Tea
Blue CoCo,iNGW4U-Rx2iVGbjOJkbxTQ,4.5,42,1,New York,NY,10029,Salad
Blue Hill,4Objcs7HXSGuzpb0SOa-Jw,4.5,905,4,New York,NY,10011,American (New)
Blue Orchid Restaurant,DW3Gx6SfAdeCASj9FROQ2Q,3.5,180,2,Lincoln,NE,68508,Thai
Blue Plate,rxY7canIJeXtICb6lprUcQ,4,1334,3,San Francisco,CA,94110,American (Traditional)
Blue Ribbon Sushi,QR1YIRzFjd2bi5iBzT9zXg,4,1011,3,New York,NY,10012,Sushi Bars
Blue Ribbon Sushi Bar & Grill - New York,CqQ2Og9kf-LhlUWtODalCQ,4,679,3,New York,NY,10019,Sushi Bars
Blue Ribbon Sushi Izakaya,TeBthQZ2xpxyvXheS08ovw,4,454,3,New York,NY,10002,Sushi Bars
Blue Seafood Bar,AfiSqDmx7Q3qLLgAvhHSRQ,3.5,120,3,New York,NY,10019,Wine Bars
Blue Sky Deli Grocery Corp,bCJ5s5juhA_VJcUX4nCzeA,4.5,25,1,New York,NY,10029,Delis
Blue Sushi Sake Grill,Nj1bcla4T_r1gTy2yKNArQ,4,215,2,Lincoln,NE,68508,Sushi Bars
Blue Sushi Sake Grill,Nj1bcla4T_r1gTy2yKNArQ,4,215,2,Lincoln,NE,68508,Sushi Bars
Blue Sushi Sake Grill - Grayhawk Pointe,XiVn7rm68IFSpyPKIR3lWQ,4,164,2,Omaha,NE,68116,Sushi Bars
Blue Sushi Sake Grill - Grayhawk Pointe,XiVn7rm68IFSpyPKIR3lWQ,4,164,2,Omaha,NE,68116,Sushi Bars
Blue Sushi Sake Grill - Grayhawk Pointe,XiVn7rm68IFSpyPKIR3lWQ,4,164,2,Omaha,NE,68116,Sushi Bars
Blue Water Grill,NZNPFJ405oo1z043hH4Fnw,4,1428,3,New York,NY,10003,Seafood
Bluestem Brasserie,dhTrfvdlpFE33USafJ3cjQ,3.5,1550,3,San Francisco,CA,94103,Brasseries
Boba Guys,9_PfzNxJP2iqqJs8hDubgw,4,586,1,New York,NY,10002,Coffee & Tea
Boba Guys,9_PfzNxJP2iqqJs8hDubgw,4,586,1,New York,NY,10002,Coffee & Tea
Boba Guys,168JCbfPASa30FoHZZaIEg,4,445,1,San Francisco,CA,94115,Cafes
Boba Guys,g2ckHUzTfnsFR_pW0Ism7g,4.5,55,1,San Francisco,CA,94117,Bubble Tea
Boba Guys,18TtLS_JtiS2OH30FLqNrw,4,1331,1,San Francisco,CA,94110,Bubble Tea
Boba Guys,yn5gA62ekL-TzKBBI_rq-A,4,1647,1,San Francisco,CA,94108,Coffee & Tea
Bobo's,yNU6sPRWzVl0ngCRqat1TQ,4,1937,3,San Francisco,CA,94123,Steakhouses
Bobo's Burger Bar,4QkR4-SkwuhocxGCn0bs5A,4,93,3,San Francisco,CA,94123,Burgers
Bob's Donut & Pastry Shop,GXu3PD4IPsxIHpo011aydg,4.5,2692,1,San Francisco,CA,94109,Bakeries
Bob's Donut & Pastry Shop,GXu3PD4IPsxIHpo011aydg,4.5,2692,1,San Francisco,CA,94109,Bakeries
Bob's Steak & Chop House,cj14YLKJk5fWDjYc6auZVg,3.5,551,3,San Francisco,CA,94104,Steakhouses
Bobwhite Counter,nD7Hcq5aaCASbWzc0-Sg3A,4.5,671,2,New York,NY,10009,Southern
Bodega,nF2XsQVUMFj-_LudpenBVg,4.5,160,2,San Francisco,CA,94133,Wine Bars
Bodrum Mediterranean Restaurant,6KcS6hc2j4kJi2XTGxC1eg,4,351,2,New York,NY,10024,Mediterranean
Bogie's Steak House,dzEzZgbOvehlYqtlFk6iqg,4,12,2,Albia,IA,52531,Restaurants
Bohemian Restaurant,8fr5FYU1ip0phERt1mrekg,4.5,672,3,New York,NY,10012,Japanese
Bohemian Restaurant,8fr5FYU1ip0phERt1mrekg,4.5,672,3,New York,NY,10012,Japanese
Boiler Room,6aBLmr3XaHte4yxGEK239w,4,250,3,Omaha,NE,68102,American (New)
Boiler Room,6aBLmr3XaHte4yxGEK239w,4,250,3,Omaha,NE,68102,American (New)
Bolivian Llama Party,yrXECkTezsI0Twgalc7M-A,4.5,268,1,New York,NY,10019,Food Stands
BondSt,m6sYBuozGY1JhnHlBf1Bzg,4,892,3,New York,NY,10012,Japanese
BondSt,m6sYBuozGY1JhnHlBf1Bzg,4,892,3,New York,NY,10012,Japanese
Bonefish Grill,WT5qLtF6IhZEgep8AYHR7Q,4,154,2,Omaha,NE,68114,Seafood
Bonefish Grill,9_IZK3Dj_SJ7RLRUsC1bHw,4,75,2,West Des Moines,IA,50266,Seafood
Boqueria Spanish Tapas - Soho,AIKjw2QLvVNdha3TciJYzg,4,857,3,New York,NY,10012,Spanish
Bordenaro's Pizza,Rd90jl1iGtjiHHnxo1xaFw,4,54,2,Des Moines,IA,50315,Pizza
BOS,y1JnkK97RnSFvflTArJMKQ,3,15,3,Des Moines,IA,50309,American (New)
BOS,y1JnkK97RnSFvflTArJMKQ,3,15,3,Des Moines,IA,50309,American (New)
BOS,y1JnkK97RnSFvflTArJMKQ,3,15,3,Des Moines,IA,50309,American (New)
BO's Bagels,Fx_zqaXVgc8BzwIfcbEKkw,4.5,187,1,New York,NY,10026,Bagels
Bosie Bakery,eommI5ObSvEqSp1PUjDGBw,4.5,44,1,New York,NY,10029,Coffee & Tea
Bottom Road Bar,chhQ3B70NsDcaQT4z5-i6A,2.5,2,1,Morse Bluff,NE,68648,Bars
Bouche,mfD5wlWS6tY92FJHDcBwJA,4.5,705,3,San Francisco,CA,94108,French
Bouchon Bakery & Cafe,S3Fw7s_GA94lJLbLFrqZrw,4,1301,2,New York,NY,10019,Bakeries
Boudin Bakery & Cafe,yyi2GpG_p7TX7XAq_eHSZA,4,2994,2,San Francisco,CA,94133,Bakeries
Boule & Cherie,IJ2D-ZYk6zuxUBJo7pZFEA,4,71,1,New York,NY,10023,Coffee & Tea
Boulevard,Tttm1r5Dw1sRMCfc3EQWPw,4,2542,4,San Francisco,CA,94105,American (New)
Bouley at Home,sqbSuwMNFg76ys2yNpbgVg,4.5,55,4,New York,NY,10010,American (New)
Boulud Sud,RqCMsa0IuHWhML0BEjW8_w,4,653,3,New York,NY,10023,Mediterranean
Bourbon & Branch,aud84H-NpMx3opWPtLX-vg,4,2907,3,San Francisco,CA,94102,Cocktail Bars
Bow Bow Cocktail Lounge,lQZNnHj-Km46ujwouI_zqQ,4,243,1,San Francisco,CA,94133,Karaoke
Bowery Meat Company,qpkFmGyvbZv-g2fbwyNQUg,4,385,3,New York,NY,10003,Steakhouses
Box Kitchen,GyBh5QsGham__kK7eJ2feQ,4.5,706,2,San Francisco,CA,94103,Burgers
Box Kite Coffee,1Au-74qnl8CTmQ9NBscSRA,4,112,1,New York,NY,10023,Coffee & Tea
Brazen Head,0PLv5h5eRTG6fuWLpUmf4A,4,648,2,San Francisco,CA,94123,Steakhouses
Brazen Head Irish Pub,mL4PgG1kdyfaXER1gQ-NNQ,4,102,2,Omaha,NE,68114,Pubs
Breadeaux Pizza,Ad_tqIf2_dv_u6buAtQ5fw,3.5,5,2,Ashland,NE,68003,Pizza
Breakroom,MfbVI5reXLIIs8Cc2HwgQw,4.5,1418,1,New York,NY,10013,Burgers
Breakroom,MfbVI5reXLIIs8Cc2HwgQw,4.5,1418,1,New York,NY,10013,Burgers
Brenda's French Soul Food,lJAGnYzku5zSaLnQ_T6_GQ,4,9689,2,San Francisco,CA,94102,Breakfast & Brunch
Brenda's Meat & Three,UbKrcsBaZoaBkBOajEX08g,4,837,2,San Francisco,CA,94115,Soul Food
Brew Coffee House,_TVaP1YFzV0vkqbMrMS6XQ,4.5,11,1,Pella,IA,50219,Juice Bars & Smoothies
Bridgehouse Coffee,trUnh1yPky56vl4htD80kg,5,6,1,Newton,IA,50208,Coffee & Tea
Bridgehouse Coffee,trUnh1yPky56vl4htD80kg,5,6,1,Newton,IA,50208,Coffee & Tea
Brindle Room,sVG1whNWHhlbjP6p027YcA,4,920,2,New York,NY,10009,American (New)
Broadway Bagel,hH5PbL-5BpYKKhJhkD_kqA,4,144,1,New York,NY,10025,Bagels
Broadway Dive Bar,KKBVN_B6iSJXINk2HQ46gQ,4,126,1,New York,NY,10025,Dive Bars
Broadway Restaurant,W0c-FS060axwxHcCtJwuRw,4,148,1,New York,NY,10025,Diners
Brother Sebastian's Steak House & Winery,FBi4ozHpxWk355zGHjgBAA,4,158,3,Omaha,NE,68144,Steakhouses
Brother Sebastian's Steak House & Winery,FBi4ozHpxWk355zGHjgBAA,4,158,3,Omaha,NE,68144,Steakhouses
Brother Sebastian's Steak House & Winery,FBi4ozHpxWk355zGHjgBAA,4,158,3,Omaha,NE,68144,Steakhouses
Brother Sebastian's Steak House & Winery,FBi4ozHpxWk355zGHjgBAA,4,158,3,Omaha,NE,68144,Steakhouses
Bubba,yPysKbumSjbx7bv2xhk6BA,4,221,2,Des Moines,IA,50309,Southern
Buceo 95,9BzRiWO6PSdR-l3dzCm3VA,4,393,3,New York,NY,10025,Tapas Bars
Buchanan Market & Deli,forDwo-xvl7SlYzu9kL9CQ,4,28,1,San Francisco,CA,94115,Grocery
Buchetta Brick Oven Pizza,LZcpNrQQqC5IWbE4c-9Cyw,4,197,2,New York,NY,10025,Pizza
Buddha Belly,7APPloErkWbqBy-SDyBL3g,3,9,1,Gretna,NE,68028,Chinese
Buenos Aires,ZgIfySJ3cnB1svoyJAiCzg,4,455,3,New York,NY,10009,Argentine
Buffalo Wings & Rings,GmcjKXdHnJxxPoA_MpUJjg,4,115,2,Omaha,NE,68137,Chicken Wings
Bumblebee Bakeshop,PcQ-jUJPWhld7UjSY9MuEQ,4.5,79,2,San Francisco,CA,94115,Bakeries
Bun Mee,_KtkAiwyxHbkn9O6yEMvjA,3.5,867,1,San Francisco,CA,94115,Vietnamese
Burger & Lobster,UA2M9QFZghe-9th2KwLoWQ,4,4506,2,New York,NY,10011,Seafood
Burger King,4PAwambvdQHku9fWt6XRIg,2.5,3,1,Blair,NE,68008,Burgers
Burger King,3SC5wv35kihiB2oG75k44A,1.5,16,1,Stuart,IA,50250,Burgers
Burgie's Coffee and Tea Company,janYE5BHsYxe9x0qM7ushA,4.5,24,1,Ames,IA,50010,Coffee & Tea
Burke & Wills,mWQiNb6IUGqIRLzR3rE-Fg,4,371,3,New York,NY,10024,Australian
Burke & Wills,mWQiNb6IUGqIRLzR3rE-Fg,4,371,3,New York,NY,10024,Australian
Burrito House,8ZWuMPU9OH6Z7HR3R2FXLg,5,8,1,Schuyler,NE,68661,Restaurants
Burrito Torpedo,tYu3RIjjUP7BroUJpTesfQ,2,4,1,Newton,IA,50208,Tex-Mex
Burritos y Mas NY Tex-Mex,iXtZQ7twXQiv7j2ZdxZqUg,4.5,122,1,New York,NY,10029,Tex-Mex
Bus Stop,YSKyqlDxFcXehH2RaYD67A,3.5,296,1,San Francisco,CA,94123,Sports Bars
Buster's Cheesesteak,Iq0137dlAydEXdKJorWJxw,4,742,1,San Francisco,CA,94133,American (Traditional)
Butch Bakery,lc3yTgcQnTMdxMuMxEd1qw,3,8,3,Manhattan,NY,,Bakeries
Butch's Deli,JGBDFzb0sh_EEwmgjbNspA,4,9,2,Blair,NE,68008,Salad
Butter,SEZpdigGSqVNWnyANNIMeA,4,1145,1,San Francisco,CA,94103,Dive Bars
Butter Lane,qMr-lz0G0vyz2r4mJJQxmA,4,1183,1,New York,NY,10009,Bakeries
BW's Pub & Grill,o8O2LK1OvoXvO3P7hUHKMg,2.5,6,1,Ashland,NE,68003,Barbeque
BW's Pub & Grill,o8O2LK1OvoXvO3P7hUHKMg,2.5,6,1,Ashland,NE,68003,Barbeque
By the Way Bakery,yaBrQbt7kMrbXAo6qrzpYw,4.5,182,1,New York,NY,10024,Bakeries
Café Hana,yOxYyv_NKOXcdyfgvpPKSQ,3.5,182,1,San Francisco,CA,94115,Coffee & Tea
Café On One,6Sj904Mjc1-xt4inj6pLyA,1.5,8,4,Manhattan,NY,10024,Cafes
Café On One,6Sj904Mjc1-xt4inj6pLyA,1.5,8,4,Manhattan,NY,10024,Cafes
Cafe 71,T9zHnqrTWa2_bZLCF9MZSw,2.5,108,1,New York,NY,10023,Salad
Cafe Beaudelaire,nBD8--K7WqV_j7jGR7_Z5w,4,95,2,Ames,IA,50014,Brazilian
Cafe Boho,DP2HJpQ0lOrrY8efqB69aA,4.5,67,3,San Francisco,CA,94123,American (New)
Cafe Claude,gsf5yf5HS3h8Z8MHpJ4t3w,4,1908,3,San Francisco,CA,94108,French
Cafe Con Leche,afYGzoMIRqXO76Z853ZiXQ,4,53,2,New York,NY,10029,Latin American
Cafe Diem,ZYB7Kd8I-AUglsITb1v-bg,4.5,50,1,Ames,IA,50010,Coffee & Tea
Cafe Diem,EyHvEEz610sYYf3f2TCCFw,4,44,1,Ankeny,IA,50023,Desserts
Cafe Fiorello,6n7D4amt9vEruR73tt3S9w,3.5,660,3,New York,NY,10023,Italian
Cafe Franco,6ynZSdeV_8We1d9gzx93cQ,4.5,55,1,San Francisco,CA,94123,Salad
Cafe Frida,8WSRmH4rsSRJN1jN0qmT_A,3.5,604,2,New York,NY,10024,Mexican
Cafe Fuzion,keFS6_xi2CZgXucIXwQgtA,4.5,95,2,Des Moines,IA,50316,Vietnamese
Cafe Habana,NOh24SMS6k4pzNv8Ds7KDg,4,3053,2,New York,NY,10012,Cuban
Cafe Habana,NOh24SMS6k4pzNv8Ds7KDg,4,3053,2,New York,NY,10012,Cuban
Cafe Himalaya,noBCTbD1Ylf5QR7PXy-rkA,4,558,1,New York,NY,10009,Himalayan/Nepalese
Cafe Jacqueline,JJnkXwf96vh1Uu7XZWZZAg,4,615,3,San Francisco,CA,94133,French
Cafe Katja,zo4mcEfVKaktdj_gnSFhGQ,4.5,729,2,New York,NY,10002,Pubs
Cafe La Vie,_DIGnA73a966BV02ekLKhg,4,276,1,San Francisco,CA,94102,Coffee & Tea
Cafe Luxembourg,fSQ3CCtFSJ2S8VXDi02-3Q,4,435,3,New York,NY,10023,American (New)
Cafe Me,bdFlEMBC6HRgoHKcgoHc1g,4.5,282,1,San Francisco,CA,94111,Coffee & Tea
Cafe Mogador,W4hobe10Fy54MKqmLaObEg,4,1751,2,New York,NY,10009,Moroccan
Cafe Murano,Q9KeURmTqRFLKb_3Dxq6Jw,4,274,1,San Francisco,CA,94115,Coffee & Tea
Cafe Ollin,k3iUNUGsl-xpQ_EsOfTadA,4,368,2,New York,NY,10029,Mexican
Cafe Viva,kyb7m3xsdP44Kz3RcsWIAA,3.5,201,1,New York,NY,10025,Pizza
Caffé DeLucchi,IEsEE24dqyKEoqDNoHHMeA,3.5,901,2,San Francisco,CA,94133,Italian
Caffe Capriccio,__RnSySB3Z1rESyxOLilyw,4,386,1,San Francisco,CA,94133,Breakfast & Brunch
Caffe Greco,uzqUJiCHUqV2c3PnvSsqeQ,4,941,1,San Francisco,CA,94133,Coffee & Tea
Caffe Sport,3523gS3FWpFdGFR7vjvhnA,4,649,2,San Francisco,CA,94133,Italian
Caffe Trieste,j9EVcmunMUIFut_EpsYrog,4,625,1,San Francisco,CA,94133,Cafes
Cagen Japan Restaurant,IYlO-XRwjZlUl0yoKY87cA,4.5,164,4,New York,NY,10009,Japanese
Cala,rV5Kn_L_2djX5EMVI67CIw,3.5,348,3,San Francisco,CA,94102,Mexican
Californios,9S6GK2In2b1tuJ7xoC84pA,4.5,244,4,San Francisco,CA,94110,Mexican
Calle Ocho,H9GD7km7riFooM0FkdwOPg,4,2369,2,New York,NY,10024,Cuban
Calle Ocho,H9GD7km7riFooM0FkdwOPg,4,2369,2,New York,NY,10024,Cuban
Calzone's Restaurant,eIp-wW02p_jcrZ2atZGDRA,3.5,1385,2,San Francisco,CA,94133,Pizza
Camaradas El Barrio,HjEWTNa6Zs27ok9q8RfKGw,3.5,170,2,New York,NY,10029,Bars
Campton Place,iU-XQ4dhII3WF1UKR4XrNQ,4,703,4,San Francisco,CA,94108,American (New)
Candicake,FqplvrJGyzT2KYp8n4scvA,5,203,2,San Francisco,CA,94133,Cupcakes
Candle Cafe West,UYUIi1gaaJQqvx0tyiHUNg,4,376,2,New York,NY,10024,Cafes
Canela Bistro & Wine Bar,zK9-A4cIZwOUMpGBDz25DA,4,574,2,San Francisco,CA,94114,Spanish
Cantina Taqueria & Tequila Bar,UH_aksIxzGPPyhWZJbTP7A,4,361,2,New York,NY,10026,Mexican
Capannina,HWWXRD3KWJRB-WBuXX9RKQ,4,783,3,San Francisco,CA,94123,Italian
Capo's Chicago Pizza,OEBWAAJ3FmcseeP1oNwzBQ,4,693,2,San Francisco,CA,94133,Italian
Caracas Arepa Bar,iBm8YTqNwrddsxWdqLPK-A,4,2476,2,New York,NY,10009,Venezuelan
Carbone,7_hGsGEkHrjgAiYVjrCFnw,4,757,4,New York,NY,10012,Italian
Cardinal Corner,KD4-fkv4bSClJWhcSOwB5A,5,4,1,Newton,IA,50208,Ice Cream & Frozen Yogurt
Caribbean Delight,Hd2Xr8P7AfxnOQtCfRP2Dw,4.5,56,2,Omaha,NE,68134,Caribbean
Carmine's Italian Restaurant - Upper West Side,mTWlEiCUEBlxBAkIikkB1A,4,1133,2,New York,NY,10024,Italian
Casa De Oro,AqUY9JskcAFkFdr4JNy9Vw,4,18,3,Red Oak,IA,51566,Mexican
Casa Mexicana,XO6IbZn2oxonPrfcXHK4HA,4,166,2,New York,NY,10025,Mexican
Casa Mono,8PhwiTru5teSaZ8C6hrIww,3.5,1136,3,New York,NY,10003,Spanish
Cascalote Latin Bistro,BxnrBKdLwdaEXyq97uxgKg,4.5,295,2,New York,NY,10029,Latin American
Casey's General Store,kbuFE2AxPfgTESovHpRpzQ,2,1,2,Ashland,NE,68003,Pizza
Cassava House,6fiHfgz3T0wNeXKDxhpCtw,5,34,1,New York,NY,10035,Juice Bars & Smoothies
Castagna,Ffb9HJIrt4YPFCQIpBg6gw,4.5,345,2,San Francisco,CA,94123,Italian
Castro Coffee Company,5oNzSLvDDUyDIHCI4asntA,4.5,199,1,San Francisco,CA,94114,Coffee & Tea
Castro Tarts,ExM3wD4Sn1LXsrBM5LXK0w,4,260,1,San Francisco,CA,94114,Vietnamese
Cata Restaurant,BfuqZt_G-EFFRnADaHHPhg,3.5,292,3,New York,NY,10002,Tapas/Small Plates
Catch,b7YegTB6cWpi0XbI9ZEkBQ,3.5,871,3,San Francisco,CA,94114,Seafood
Causwells,DL-2iaugPoULjvZ6pyNRAQ,4,624,2,San Francisco,CA,94123,American (New)
Cavalli Cafe,ejAOLv4S6-s3BOwTiPZQ7Q,4,367,1,San Francisco,CA,94133,Coffee & Tea
CBK Cookies,IyLs7B8v4a91RNHd6t_3Jg,5,4,3,New York,NY,10029,Desserts
CC's Cocktails,L1TvomMCqqrW9XfzzmXfIg,4.5,29,1,San Francisco,CA,94123,Lounges
Celeste,rJJiGJx3kfMAxtD7P7okHQ,4,826,2,New York,NY,10024,Italian
Center Bar,x7LUxCcvWwqddWIoLL7raQ,3.5,94,3,New York,NY,10019,Lounges
Central Kitchen,mq9l0EKCDyuwvyAC5OmaqQ,3.5,530,3,San Francisco,CA,94110,American (New)
Central Markets,Qn10NNqKN3f85VdK15VOLw,2.5,38,3,New York,NY,10025,Grocery
Centro,AM8eN1XRCAktALneCIIGqQ,4,399,2,Des Moines,IA,50309,American (New)
Cesca,VUcrIqM40HWWb2sxAS9mLA,3.5,286,3,New York,NY,10023,Italian
Cesca,VUcrIqM40HWWb2sxAS9mLA,3.5,286,3,New York,NY,10023,Italian
Cha Cha Cha,kOYj2sGMZnyC1lU-_Uw5fA,4,3096,2,San Francisco,CA,94117,Caribbean
Cha-An,5QgBCrAbXbM1ORiqZDrBPQ,4,1589,2,New York,NY,10003,Japanese
Chabaa Thai Cuisine,pvJaoH4wL-Q0Kfu8k0Sw9Q,3.5,1176,1,San Francisco,CA,94102,Thai
Chai Bar By David Rio,9hkKmtG2BruWwrqltt0Klg,4.5,364,1,San Francisco,CA,94103,Tea Rooms
Chantal Guillon Macarons,TfvirefqknwFZGCGYvHFgw,4.5,990,2,San Francisco,CA,94102,Desserts
Chapati House,3N3XesISm5tg_nsjL10eFA,4,194,1,New York,NY,10027,Indian
Charin,kWegnu-lL4ht82TmzvbT2Q,4,13,4,San Francisco,CA,94110,American (New)
Charleston's,Fuqzwe0dbdHuIbCB3YXEaw,4,138,2,Omaha,NE,68154,Steakhouses
Charred Burger + Bar,Sf9lmbJp6-V0dsHCGEzdeQ,4,160,2,Omaha,NE,68144,Burgers
Charred Burger + Bar,Sf9lmbJp6-V0dsHCGEzdeQ,4,160,2,Omaha,NE,68144,Burgers
Chatterbox Brews,2Z7cgT2cLCJzCRZb_wVNIA,4.5,4,1,Tekamah,NE,68061,Bars
Cha-Ya,29lhGyTOtiWGkLCWDJZZFg,4,1125,2,San Francisco,CA,94110,Japanese
Che Fico,rbOIWC-Wx5qIHgFebtAQqA,4,223,3,San Francisco,CA,94117,Italian
Cheeky Sandwiches,gHdejB1Mx2P5UjAgZ6BT2w,4.5,1055,1,New York,NY,10002,Sandwiches
Cheeky Sandwiches,gHdejB1Mx2P5UjAgZ6BT2w,4.5,1055,1,New York,NY,10002,Sandwiches
Cheese Grille,8EBOj5bMglNI-jRIQvf6wg,4,488,1,New York,NY,10002,American (Traditional)
Chef King,XEEYneXk1PKLYGTbyRsCrg,3.5,9,1,Marshalltown,IA,50158,Chinese
Chefs Club by Food & Wine,Z6izDRJONqb0jHP8DMhgJg,4,369,3,New York,NY,10012,Bars
Cheri O's Coffee House & Ice Cream Parlour,WLkRIZuqsrxrBvfdWnpfSw,4,20,1,Ashland,NE,68003,Coffee & Tea
Cheri O's Coffee House & Ice Cream Parlour,WLkRIZuqsrxrBvfdWnpfSw,4,20,1,Ashland,NE,68003,Coffee & Tea
Chestnut Diner,6hi9S4nLmAmk0KYr_EFNCQ,3.5,114,1,San Francisco,CA,94123,Diners
Chestnut Street Coffee Roastery,FCTaVlAbGzKNIA59mX38dg,4,289,1,San Francisco,CA,94123,Coffee & Tea
Chez boudin,vowG_LE2OmsO6T5_U4nPNg,3,3,3,San Francisco,CA,94109,Bakeries
Chez Bubba Cafe,WWIu_qYAtSg0xqYEON1RYw,4.5,30,2,Goehner,NE,68364,American (Traditional)
Chick-fil-A,wn-MmSfpCJoUhhW8KrmtGQ,4.5,26,1,West Des Moines,IA,50266,Fast Food
Chick'nCone,erKWJRrHNZ2oj8DkIryjfw,4.5,40,1,New York,NY,10019,Chicken Shop
ChikaLicious Dessert Bar,mIhqKMgru4002wfrVW-Gfw,4,1241,2,New York,NY,10003,Desserts
China Cafe,vWNWAdNusZZabRcSWWQxYA,4.5,10,1,Winterset,IA,50273,Chinese
China Chef,LpXguCjFb98XezTQemeCFQ,4,31,1,Des Moines,IA,50315,Chinese
China Dragon,Hfz_SgyzW8hKfDpno_Zw9w,4.5,12,2,Norwalk,IA,50211,Chinese
China Hut,hclYGoXRQuDietsVMhamkg,4.5,8,1,Atlantic,IA,50022,Chinese
China King,e-6UcplEErq2Hj14-eiM6Q,4,23,1,New York,NY,10029,Chinese
China King,gnma_JERI-fBYRAvYEpebg,4.5,7,1,Newton,IA,50208,Chinese
China King,gnma_JERI-fBYRAvYEpebg,4.5,7,1,Newton,IA,50208,Chinese
China North Dumpling,ovOupYdkZOWUeDMOdt--ng,4,267,1,New York,NY,10002,Chinese
Chinatown Ice Cream Factory,o6q3jm-dU5A6nV3r2lBg9A,4,2535,1,New York,NY,10013,Ice Cream & Frozen Yogurt
Chinatown Ice Cream Factory,o6q3jm-dU5A6nV3r2lBg9A,4,2535,1,New York,NY,10013,Ice Cream & Frozen Yogurt
Chinese Food Cart,FOmtg0myxeFxKfxylzqSBw,5,1,4,New York,NY,10292,Chinese
Chirping Chicken,KifkRh0gGD0voBw4FHFCVA,3.5,521,2,New York,NY,10024,American (Traditional)
Chocolate Chair,dwccEjnsEmuDaAxY3d4JRw,2.5,322,1,San Francisco,CA,94115,Desserts
Chocolate Works,asxC0_vQ0ZQ1Wcgv4Z63wA,3.5,34,3,New York,NY,10025,Desserts
Chocolaterie Stam,fi-Ob62rEx-HqhdE11BK6A,4.5,35,2,Ames,IA,50010,Chocolatiers & Shops
Chotto,W3Ap2qzSXJ9S0S_Mrjv2CA,4,589,3,San Francisco,CA,94123,Japanese
Chow,oRvgzZeQ2nsTzi5Tq4efYQ,4,1914,2,San Francisco,CA,94114,American (Traditional)
Christopher Elbow Artisanal Chocolate,Rfbuh7esixy4_mYWz_vmHQ,4.5,412,3,San Francisco,CA,94102,Desserts
Chubby Noodle,#NAME?,4,551,2,San Francisco,CA,94123,Noodles
Chuckwagon Restaurant,tda4Bv9zM9Ao_FXSl_b59Q,4,39,1,Adair,IA,50002,American (Traditional)
Chutney,atXwmmJOrBLOaq-OROY2EA,3.5,1191,1,San Francisco,CA,94102,Indian
Cilantro's Mexican Bar & Grill,LrRFlE-cDSO3Bb81hUQdpA,4,133,2,Omaha,NE,68137,Mexican
Citarella Gourmet Market - Upper West Side,nO9b-iD_-EsZ-F0q0_0djw,3.5,84,3,New York,NY,10023,Grocery
Citarella Gourmet Market - Upper West Side,nO9b-iD_-EsZ-F0q0_0djw,3.5,84,3,New York,NY,10023,Grocery
City Pastry,aPicXra8di8yAU30Raxm0A,4.5,3,3,New York,NY,10026,Bakeries
City Pastry,aPicXra8di8yAU30Raxm0A,4.5,3,3,New York,NY,10026,Bakeries
Classic Frozen Custard,yIDJsjIx-IGxtTgpRagefw,4.5,47,1,Des Moines,IA,50320,Ice Cream & Frozen Yogurt
Claw Daddy's,hfMtSdxRsC3JQP3yrm6nag,4,1189,2,New York,NY,10002,Cajun/Creole
Clay,9fydXI0fj2s-EmlF7vm8Og,4.5,100,3,New York,NY,10027,American (New)
Clinton Street Baking Company,nU4XBdvxDABXqZ6CnB8Dig,4,4323,2,New York,NY,10002,Bakeries
Clinton Street Baking Company,nU4XBdvxDABXqZ6CnB8Dig,4,4323,2,New York,NY,10002,Bakeries
Club Mari's,xXqkC4OEiCcwvketTvFULQ,2.5,16,4,San Francisco,CA,94115,Bars
Club Mari's,xXqkC4OEiCcwvketTvFULQ,2.5,16,4,San Francisco,CA,94115,Bars
Club Mari's,xXqkC4OEiCcwvketTvFULQ,2.5,16,4,San Francisco,CA,94115,Bars
Cocina Hernandez,p08JfzYJ0fRuj-kwtbVN1g,4,9,1,Colfax,IA,50054,Mexican
Cockscomb,oaBpGm6woGN69J9iRqu0Fw,4,1023,3,San Francisco,CA,94107,Bars
Coco Fresh Tea & Juice,hOIZzT1gpmHW_rW11meOmQ,4,61,1,New York,NY,10023,Bubble Tea
